COUNTRY CODE	IBA CODE	IBA NAME
"AR"	"BIRDLIFE_19383"	"Bañados del Arroyo Chucul y Reserva Natural de Fauna Laguna La Felipa"
"AR"	"BIRDLIFE_19416"	"Bañados del Quirquincho"
"AR"	"BIRDLIFE_19499"	"Bañados del Río Atuel"
"AR"	"BIRDLIFE_19382"	"Bañados del Río Saladillo"
"AR"	"BIRDLIFE_19372"	"Bolsón de Pipanaco"
"AR"	"BIRDLIFE_19504"	"Bosques de Chacho"
"AR"	"BIRDLIFE_19503"	"Bosques de Olta"
"AR"	"BIRDLIFE_19514"	"Cabo Vírgenes"
"AR"	"BIRDLIFE_19364"	"Caldenal del Sudoeste  de Buenos Aires"
"AR"	"BIRDLIFE_19614"	"Campo San Juan"
"AR"	"BIRDLIFE_19613"	"Campo Viera y Campo Ramón"
"AR"	"BIRDLIFE_19576"	"Canal Beagle"
"AR"	"BIRDLIFE_19397"	"Caspala y Santa Ana"
"AR"	"BIRDLIFE_19525"	"Ceibas"
"AR"	"BIRDLIFE_19616"	"Cerro Mártires y Barra Santa María"
"AR"	"BIRDLIFE_19453"	"Cerro Negro de San Antonio"
"AR"	"BIRDLIFE_19460"	"Chaco de Tartagal"
"AR"	"BIRDLIFE_19461"	"Chaguaral"
"AR"	"BIRDLIFE_19432"	"Chancaní y Sierras de Pocho"
"AR"	"BIRDLIFE_19484"	"Comodoro Rivadavia"
"AR"	"BIRDLIFE_19407"	"Complejo Islote Lobos"
"AR"	"BIRDLIFE_19481"	"Complejo Punta Tombo  - Punta Atlas"
"AR"	"BIRDLIFE_19444"	"Concepción-Chavarría"
"AR"	"BIRDLIFE_45318"	"Confluencia, desembocadura y adyacencias de los ríos Chico y Santa Cruz"
"AR"	"BIRDLIFE_19598"	"Corredor Urugua-í Foerster"
"AR"	"BIRDLIFE_19602"	"Cuenca del Piray Miní"
"AR"	"BIRDLIFE_19370"	"Cuenca del Río Salado"
"AR"	"BIRDLIFE_19615"	"Cuenca del arroyo Garupá"
"AR"	"BIRDLIFE_19437"	"Cuenca del río Aguapey"
"AR"	"BIRDLIFE_19417"	"Cuesta de las Higuerillas"
"AR"	"BIRDLIFE_19589"	"Cuesta del Clavillo"
"AR"	"BIRDLIFE_19467"	"Cuesta del Obispo"
"AR"	"BIRDLIFE_19375"	"Cuesta del Totoral"
"AR"	"BIRDLIFE_19563"	"Cuña boscosa de Santa Fe"
"AR"	"BIRDLIFE_19566"	"Dorso Occidental Subhúmedo de Santa Fe"
"AR"	"BIRDLIFE_19610"	"Dos de Mayo"
"AR"	"BIRDLIFE_19426"	"El Cachapé"
"AR"	"BIRDLIFE_19530"	"El Cantor"
"AR"	"BIRDLIFE_19398"	"El Fuerte y Santa Clara"
"AR"	"BIRDLIFE_19588"	"El Infiernillo"
"AR"	"BIRDLIFE_19351"	"El Talar de Belén"
"AR"	"BIRDLIFE_19552"	"El Zurdo"
"AR"	"BIRDLIFE_19445"	"Espinal de Mercedes"
"AR"	"BIRDLIFE_19556"	"Estancia El Cóndor"
"AR"	"BIRDLIFE_19534"	"Estancia Guaycolec"
"AR"	"BIRDLIFE_19388"	"Estancia La Alegría"
"AR"	"BIRDLIFE_19430"	"Estancia La Leonor"
"AR"	"BIRDLIFE_19368"	"Estancia Medaland"
"AR"	"BIRDLIFE_19441"	"Estancia Mora Cué y alrededores"
"AR"	"BIRDLIFE_19433"	"Estancia Puerto Valle"
"AR"	"BIRDLIFE_19367"	"Estancia San Ignacio"
"AR"	"BIRDLIFE_19434"	"Estancia San Juan Poriahú"
"AR"	"BIRDLIFE_19365"	"Estepas arbustivas del Sur de Buenos Aires"
"AR"	"BIRDLIFE_19376"	"Estero Tapenagá"
"AR"	"BIRDLIFE_19436"	"Estero Valenzuela"
"AR"	"BIRDLIFE_19518"	"Estuario del Río Coyle"
"AR"	"BIRDLIFE_19517"	"Estuario del Río Gallegos"
"AR"	"BIRDLIFE_19410"	"Extensión Límite Este y Sur del Parque Nacional Nahuel Huapi"
"AR"	"BIRDLIFE_19477"	"Extremo noreste de Corrientes"
"AR"	"BIRDLIFE_19476"	"Felipe Yofre"
"AR"	"BIRDLIFE_23896"	"Finca Las Costas/Cordón Lesser"
"AR"	"BIRDLIFE_19505"	"Fincas Santiago y San Andrés"
"AR"	"BIRDLIFE_19532"	"Fortín Sargento Primero Leyes"
"AR"	"BIRDLIFE_19440"	"Galarza"
"AR"	"BIRDLIFE_19577"	"Isla de los Estados, Islas de Año Nuevo e islotes adyacentes"
"AR"	"BIRDLIFE_19523"	"Islas de Victoria"
"AR"	"BIRDLIFE_19464"	"Itiyuro-Tuyunti"
"AR"	"BIRDLIFE_19564"	"Jaaukanigás"
"AR"	"BIRDLIFE_19497"	"Jagüel  del Monte"
"AR"	"BIRDLIFE_19548"	"La Angostura y Alto Río Chico"
"AR"	"BIRDLIFE_19401"	"La Cornisa"
"AR"	"BIRDLIFE_19428"	"La Fidelidad"
"AR"	"BIRDLIFE_19470"	"La Porcelana"
"AR"	"BIRDLIFE_19487"	"Lago La Plata - Fontana"
"AR"	"BIRDLIFE_19423"	"Laguna El Peinado"
"AR"	"BIRDLIFE_19420"	"Laguna Grande"
"AR"	"BIRDLIFE_19400"	"Laguna Guayatayoc"
"AR"	"BIRDLIFE_19421"	"Laguna La Alumbrera"
"AR"	"BIRDLIFE_19568"	"Laguna Melincué"
"AR"	"BIRDLIFE_19553"	"Laguna Nimez y costa aledaña del Lago Argentino"
"AR"	"BIRDLIFE_19422"	"Laguna Purulla"
"AR"	"BIRDLIFE_19356"	"Laguna de Pradere"
"AR"	"BIRDLIFE_19542"	"Laguna de Varvarco Campos y Tapia"
"AR"	"BIRDLIFE_32073"	"Lagunas Encadenadas del Oeste de la Provincia de Buenos Aires"
"AR"	"BIRDLIFE_19454"	"Lagunas Runtuyoc - Los Enamorados"
"AR"	"BIRDLIFE_19448"	"Lagunas San Miguel y El Sauce"
"AR"	"BIRDLIFE_19539"	"Lagunas de Guanacache"
"AR"	"BIRDLIFE_19385"	"Lagunas del suroeste y relictos del Caldenal"
"AR"	"BIRDLIFE_19402"	"Lagunillas"
"AR"	"BIRDLIFE_19502"	"Llanos de Jagüé"
"AR"	"BIRDLIFE_19438"	"Loma Alta"
"AR"	"BIRDLIFE_19443"	"Lomada de San Alonso"
"AR"	"BIRDLIFE_19465"	"Lomas de Olmedo"
"AR"	"BIRDLIFE_19466"	"Lotes 32 y 33, Maíz Gordo"
"AR"	"BIRDLIFE_19511"	"Luracatao y Valles Calchaquíes"
"AR"	"BIRDLIFE_19551"	"Meseta Lago Buenos Aires"
"AR"	"BIRDLIFE_19519"	"Meseta Lago Strobel"
"AR"	"BIRDLIFE_19411"	"Meseta de Somuncura Provincial Natural Protected Area"
"AR"	"BIRDLIFE_19554"	"Meseta del Asador (o Aguila)"
"AR"	"BIRDLIFE_19531"	"Misión Taacaglé"
"AR"	"BIRDLIFE_19605"	"Montecarlo"
"AR"	"BIRDLIFE_19549"	"Monumento Natural Bosques Petrificados y Estancia El Cuadro"
"AR"	"BIRDLIFE_19452"	"Monumento Natural Laguna de Los Pozuelos"
"AR"	"BIRDLIFE_19533"	"Nacientes de los riachos Monte Lindo y Tatú Piré"
"AR"	"BIRDLIFE_19409"	"Nahuel Huapi National Park and Reserve"
"AR"	"BIRDLIFE_19521"	"Nandubaysal-El Potrero"
"AR"	"BIRDLIFE_19483"	"Norte del Golfo San Jorge"
"AR"	"BIRDLIFE_19468"	"Palomitas y Ebro"
"AR"	"BIRDLIFE_19451"	"Pampichuela"
"AR"	"BIRDLIFE_19354"	"Parque Costero del Sur"
"AR"	"BIRDLIFE_19415"	"Parque Nacional Baritú"
"AR"	"BIRDLIFE_19396"	"Parque Nacional Calilegua"
"AR"	"BIRDLIFE_19585"	"Parque Nacional Campo de los Alisos"
"AR"	"BIRDLIFE_19378"	"Parque Nacional Chaco"
"AR"	"BIRDLIFE_19559"	"Parque Nacional Copo"
"AR"	"BIRDLIFE_19570"	"Parque Nacional El Leoncito"
"AR"	"BIRDLIFE_19489"	"Parque Nacional El Palmar"
"AR"	"BIRDLIFE_19462"	"Parque Nacional El Rey"
"AR"	"BIRDLIFE_19595"	"Parque Nacional Iguazú y alrededores"
"AR"	"BIRDLIFE_19485"	"Parque Nacional Lago Puelo - Parque Provincial Río Turbio"
"AR"	"BIRDLIFE_19541"	"Parque Nacional Laguna Blanca"
"AR"	"BIRDLIFE_19540"	"Parque Nacional Lanín"
"AR"	"BIRDLIFE_19498"	"Parque Nacional Lihue Calel"
"AR"	"BIRDLIFE_19486"	"Parque Nacional Los Alerces y Laguna Terraplén"
"AR"	"BIRDLIFE_19414"	"Parque Nacional Los Cardones"
"AR"	"BIRDLIFE_19555"	"Parque Nacional Los Glaciares y adyacencias (Estancias El Sosiego, La Soledad y Anita)"
"AR"	"BIRDLIFE_19439"	"Parque Nacional Mburucuyá"
"AR"	"BIRDLIFE_19516"	"Parque Nacional Monte León"
"AR"	"BIRDLIFE_19550"	"Parque Nacional Perito Moreno y Reserva Provincial San Lorenzo"
"AR"	"BIRDLIFE_19524"	"Parque Nacional Pre-Delta"
"AR"	"BIRDLIFE_19392"	"Parque Nacional Río Pilcomayo"
"AR"	"BIRDLIFE_19572"	"Parque Nacional Sierra de las Quijadas"
"AR"	"BIRDLIFE_19500"	"Parque Nacional Talampaya"
"AR"	"BIRDLIFE_19578"	"Parque Nacional Tierra del Fuego y Reserva Provincial Corazón de la Isla"
"AR"	"BIRDLIFE_19404"	"Parque Provincial Copahue-Caviahue"
"AR"	"BIRDLIFE_19619"	"Parque Provincial Cruce Caballero"
"AR"	"BIRDLIFE_19587"	"Parque Provincial Cumbres Calchaquíes"
"AR"	"BIRDLIFE_19377"	"Parque Provincial Fuerte Esperanza"
"AR"	"BIRDLIFE_19599"	"Parque Provincial Guardaparque Horacio Foerster"
"AR"	"BIRDLIFE_19590"	"Parque Provincial La Florida"
"AR"	"BIRDLIFE_19469"	"Parque Provincial Laguna Pintascayoc"
"AR"	"BIRDLIFE_19593"	"Parque Provincial Los Ñuñorcos y Reserva Natural Quebrada del Portugués"
"AR"	"BIRDLIFE_19379"	"Parque Provincial Pampa del Indio"
"AR"	"BIRDLIFE_19608"	"Parque Provincial Piñalito y alrededores"
"AR"	"BIRDLIFE_19611"	"Parque Provincial Salto Encantado del Valle del Cuñá-Pirú y alrededores"
"AR"	"BIRDLIFE_19596"	"Parque Provincial Urugua-í"
"AR"	"BIRDLIFE_19597"	"Parque Provincial Uruzú y Reserva Forestal San Jorge"
"AR"	"BIRDLIFE_19546"	"Paso de los Indios"
"AR"	"BIRDLIFE_19522"	"Pastizales de Ibicuy"
"AR"	"BIRDLIFE_19573"	"Pastizales de La Travesía y Buena Esperanza"
"AR"	"BIRDLIFE_19575"	"Península Mitre"
"AR"	"BIRDLIFE_20848"	"Península y Bahía de San Julián"
"AR"	"BIRDLIFE_19520"	"Perdices"
"AR"	"BIRDLIFE_19391"	"Pilagás III"
"AR"	"BIRDLIFE_19358"	"Playa Punta Mogotes y Puerto de Mar del Plata"
"AR"	"BIRDLIFE_19482"	"Punta Gutierrez - Bahía Camarones"
"AR"	"BIRDLIFE_19480"	"Punta León"
"AR"	"BIRDLIFE_19471"	"Quebrada de las Conchas"
"AR"	"BIRDLIFE_19384"	"Quebrada del Condorito National Park and Reserva Hidrica Provincial Pampa de Achala"
"AR"	"BIRDLIFE_19463"	"Quebrada del Toro"
"AR"	"BIRDLIFE_19456"	"Queñoales de Santa Catalina"
"AR"	"BIRDLIFE_19478"	"Región Estancia Oscuro"
"AR"	"BIRDLIFE_19369"	"Reserva Campos del Tuyú, Estancia  El Palenque y Los Ingleses"
"AR"	"BIRDLIFE_19574"	"Reserva Costa Atlántica de Tierra del Fuego y zonas adyacentes"
"AR"	"BIRDLIFE_19371"	"Reserva Ecológica Costanera Sur"
"AR"	"BIRDLIFE_19529"	"Reserva El Bagual"
"AR"	"BIRDLIFE_19527"	"Reserva Natural Formosa"
"AR"	"BIRDLIFE_19446"	"Reserva Natural Las Lancitas"
"AR"	"BIRDLIFE_19429"	"Reserva Natural Loro Hablador"
"AR"	"BIRDLIFE_19350"	"Reserva Natural Otamendi, Reserva Provincial Río Lujan y alrededores"
"AR"	"BIRDLIFE_19353"	"Reserva Natural Punta Lara"
"AR"	"BIRDLIFE_19435"	"Reserva Natural Rincón de Santa María"
"AR"	"BIRDLIFE_19592"	"Reserva Natural de La Angostura"
"AR"	"BIRDLIFE_19352"	"Reserva Natural de Uso Múltiple Isla Martín García"
"AR"	"BIRDLIFE_19607"	"Reserva Privada Yaguaroundí"
"AR"	"BIRDLIFE_19488"	"Reserva Provincial Aleusco"
"AR"	"BIRDLIFE_19536"	"Reserva Provincial El Payén"
"AR"	"BIRDLIFE_19538"	"Reserva Provincial Florística y Faunística Bosques Teltecas"
"AR"	"BIRDLIFE_19501"	"Reserva Provincial Laguna Brava"
"AR"	"BIRDLIFE_19359"	"Reserva Provincial Laguna Salada Grande"
"AR"	"BIRDLIFE_19535"	"Reserva Provincial Laguna de Llancanelo"
"AR"	"BIRDLIFE_19543"	"Reserva Provincial Lagunas de Epulaufquen"
"AR"	"BIRDLIFE_19450"	"Reserva Provincial Olaroz-Cauchari"
"AR"	"BIRDLIFE_19495"	"Reserva Provincial Parque Luro"
"AR"	"BIRDLIFE_19594"	"Reserva Provincial Santa Ana"
"AR"	"BIRDLIFE_19544"	"Reserva Provincial Tromen"
"AR"	"BIRDLIFE_19447"	"Reserva Provincial de Uso Múltiple Laguna Leandro"
"AR"	"BIRDLIFE_19567"	"Reserva Provincial de Usos Múltiples Federico Wildermuth"
"AR"	"BIRDLIFE_19373"	"Reserva Provincial y de la Biosfera Laguna Blanca"
"AR"	"BIRDLIFE_19357"	"Reserva de Biosfera Albufera de Mar Chiquita"
"AR"	"BIRDLIFE_19537"	"Reserva de Biosfera de Ñacuñan"
"AR"	"BIRDLIFE_19387"	"Reserva de Uso Múltiple Bañados del Río Dulce y Laguna Mar Chiquita"
"AR"	"BIRDLIFE_19362"	"Reserva de Uso Múltiple San Blas y Refugio de Vida silvestre Complementario"
"AR"	"BIRDLIFE_19361"	"Reserva de Uso Múltiple de Bahía Blanca, Bahía Falsa y Bahía Verde"
"AR"	"BIRDLIFE_19571"	"Reserva de la Biosfera Parque Nacional San Guillermo"
"AR"	"BIRDLIFE_19609"	"Reserva de la Biósfera Yabotí"
"AR"	"BIRDLIFE_19393"	"Riacho He He"
"AR"	"BIRDLIFE_19394"	"Riacho Saladillo"
"AR"	"BIRDLIFE_19442"	"Rincón del Socorro-Iberá"
"AR"	"BIRDLIFE_19584"	"Ruinas de Quilmes"
"AR"	"BIRDLIFE_19515"	"Ría Deseado e islas adyacentes"
"AR"	"BIRDLIFE_19380"	"Río Bermejito"
"AR"	"BIRDLIFE_19586"	"Río Los Sosa"
"AR"	"BIRDLIFE_19508"	"Río Santa María"
"AR"	"BIRDLIFE_19472"	"Río Seco"
"AR"	"BIRDLIFE_19374"	"Salar del Hombre Muerto"
"AR"	"BIRDLIFE_19381"	"Salinas Grandes"
"AR"	"BIRDLIFE_19557"	"Salinas de Ambargasta"
"AR"	"BIRDLIFE_19474"	"Salta Forestal"
"AR"	"BIRDLIFE_19600"	"San Antonio"
"AR"	"BIRDLIFE_19408"	"San Antonio Oeste"
"AR"	"BIRDLIFE_19455"	"San Francisco-Río Jordan"
"AR"	"BIRDLIFE_19569"	"San Javier"
"AR"	"BIRDLIFE_19449"	"San Lucas"
"AR"	"BIRDLIFE_19606"	"San Pedro"
"AR"	"BIRDLIFE_19510"	"Santa Victoria, Cañani y Cayotal"
"AR"	"BIRDLIFE_19526"	"Selva de Montiel"
"AR"	"BIRDLIFE_19601"	"Sierra Morena"
"AR"	"BIRDLIFE_19507"	"Sierra Rosario de la Frontera"
"AR"	"BIRDLIFE_19419"	"Sierra de Ambato"
"AR"	"BIRDLIFE_19582"	"Sierra de Medina"
"AR"	"BIRDLIFE_19475"	"Sierra de Metán"
"AR"	"BIRDLIFE_19583"	"Sierra de San Javier"
"AR"	"BIRDLIFE_19506"	"Sierra de Santa Victoria"
"AR"	"BIRDLIFE_19493"	"Sierra de Zapla"
"AR"	"BIRDLIFE_19513"	"Sierra de Zenta"
"AR"	"BIRDLIFE_19360"	"Sierras Australes de Buenos Aires"
"AR"	"BIRDLIFE_19473"	"Sierras de Carahuasi"
"AR"	"BIRDLIFE_19561"	"Sierras de Guasayán"
"AR"	"BIRDLIFE_19494"	"Sierras de Puesto Viejo"
"AR"	"BIRDLIFE_19386"	"Sierras del Norte Cordobés"
"AR"	"BIRDLIFE_19479"	"Sistema Península de Valdés"
"AR"	"BIRDLIFE_19431"	"Sistema Uritorco"
"AR"	"BIRDLIFE_19424"	"Sistema de Lagunas  Los Aparejos, Azul y Negra"
"AR"	"BIRDLIFE_19459"	"Sistema de lagunas de Vilama-Pululos"
"AR"	"BIRDLIFE_19509"	"Socompá-Llullaillaco"
"AR"	"BIRDLIFE_19347"	"Sur de Ramallo"
"AR"	"BIRDLIFE_19457"	"Tiraxi y Las Capillas"
"AR"	"BIRDLIFE_19591"	"Trancas"
"AR"	"BIRDLIFE_19458"	"Valle Colorado y Valle Grande"
"AR"	"BIRDLIFE_19528"	"Valle Fluvial del Río Paraguay"
"AR"	"BIRDLIFE_19403"	"Valle del Río Collón Curá"
"AR"	"BIRDLIFE_19427"	"Valle del río Paraguay-Paraná"
"AR"	"BIRDLIFE_19496"	"Victorica"
"AR"	"BIRDLIFE_19363"	"Villa Iris, Chasicó, Napostá"
"AR"	"BIRDLIFE_19406"	"Villa marítima El Cóndor"
"AR"	"BIRDLIFE_19348"	"Vuelta de Obligado"
"AR"	"BIRDLIFE_19490"	"Yala"
"AR"	"BIRDLIFE_19491"	"Yavi y Yavi Chico"
"AR"	"BIRDLIFE_19492"	"Yuto y Vinalito"
"AS"	"BIRDLIFE_31334"	"Manu'a Islands Marine"
"AS"	"BIRDLIFE_31294"	"National Park of American Samoa - Ta'u"
"AS"	"BIRDLIFE_31293"	"National Park of American Samoa - Tutuila"
"AS"	"BIRDLIFE_31296"	"Rose Atoll"
"AS"	"BIRDLIFE_31344"	"Rose Atoll Marine"
"AS"	"BIRDLIFE_31297"	"Swain's Atoll"
"AS"	"BIRDLIFE_31347"	"Swain's Atoll Marine"
"AT"	"BIRDLIFE_3223"	"Allentsteig military training area"
"AT"	"BIRDLIFE_3203"	"Austrian part of Hanság"
"AT"	"BIRDLIFE_3232"	"Bohemian forest and Mühl valley"
"AT"	"BIRDLIFE_3217"	"Central Marchfeld"
"AT"	"BIRDLIFE_3254"	"Delta of the Rhine"
"AT"	"BIRDLIFE_3256"	"Feuchte Ebene and Rauchwarther Platte"
"AT"	"BIRDLIFE_3226"	"Fish-ponds in the Waldviertel"
"AT"	"BIRDLIFE_3231"	"Freiwald"
"AT"	"BIRDLIFE_3239"	"Hohe Tauern National Park"
"AT"	"BIRDLIFE_3255"	"Hundsfeld"
"AT"	"BIRDLIFE_3235"	"Ibmer Moor"
"AT"	"BIRDLIFE_21807"	"Inn valley between Stams and Haiming"
"AT"	"BIRDLIFE_3249"	"Kaisergebirge"
"AT"	"BIRDLIFE_20929"	"Karwendel"
"AT"	"BIRDLIFE_3210"	"Lobau"
"AT"	"BIRDLIFE_3225"	"Lower Kamp valley"
"AT"	"BIRDLIFE_3243"	"Lower Mur valley"
"AT"	"BIRDLIFE_3234"	"Lower course of the Traun"
"AT"	"BIRDLIFE_3247"	"Lower valley of the Gail"
"AT"	"BIRDLIFE_3219"	"Lösslandschaft and Wagram east of Krems"
"AT"	"BIRDLIFE_3230"	"Machland"
"AT"	"BIRDLIFE_3211"	"March/Thaya riverine forest"
"AT"	"BIRDLIFE_3238"	"Meadows and lakes in the foreland of the Alps in Salzburg and Upper Austria"
"AT"	"BIRDLIFE_3253"	"Meadows on the lower Ill"
"AT"	"BIRDLIFE_3224"	"Middle Kamp valley"
"AT"	"BIRDLIFE_3206"	"Neusiedler See"
"AT"	"BIRDLIFE_3245"	"Niedere Tauern"
"AT"	"BIRDLIFE_3228"	"Niederösterreichische Randalpen"
"AT"	"BIRDLIFE_3207"	"North-eastern Leithagebirge"
"AT"	"BIRDLIFE_3233"	"Northern Kalkalpen"
"AT"	"BIRDLIFE_3204"	"Parndorfer Platte and Heideboden"
"AT"	"BIRDLIFE_3220"	"Pielachtal"
"AT"	"BIRDLIFE_21812"	"Riede in the northern Rhein valley"
"AT"	"BIRDLIFE_3218"	"Riverine forests in the Tullnerfeld"
"AT"	"BIRDLIFE_3212"	"Riverine forests on the Danube east of Vienna"
"AT"	"BIRDLIFE_3236"	"Salzach valley"
"AT"	"BIRDLIFE_3251"	"Silvretta and Verwall"
"AT"	"BIRDLIFE_3252"	"Slope forests in the Klostertal"
"AT"	"BIRDLIFE_3242"	"South-east Styrian hill country"
"AT"	"BIRDLIFE_3205"	"Southern Seewinkel and Zitzmannsdorfer Wiesen"
"AT"	"BIRDLIFE_3222"	"Southern Waldviertel"
"AT"	"BIRDLIFE_3213"	"Steinfeld"
"AT"	"BIRDLIFE_3237"	"Storage lakes on the lower Inn"
"AT"	"BIRDLIFE_3244"	"Styrian Enns valley"
"AT"	"BIRDLIFE_3240"	"Styrian Joglland"
"AT"	"BIRDLIFE_3208"	"Surroundings of Mattersburg"
"AT"	"BIRDLIFE_3214"	"Thermenlinie"
"AT"	"BIRDLIFE_3250"	"Tyrolian Lech valley"
"AT"	"BIRDLIFE_3241"	"Unterlammer hill country"
"AT"	"BIRDLIFE_3215"	"Vienna forest"
"AT"	"BIRDLIFE_3246"	"Villacher Alpe-Dobratsch"
"AT"	"BIRDLIFE_3221"	"Wachau"
"AT"	"BIRDLIFE_3227"	"Western Waldviertel"
"AT"	"BIRDLIFE_3216"	"Western Weinviertel"
"AT"	"BIRDLIFE_3209"	"Zoological Gardens of Lainz"
"AT"	"BIRDLIFE_3229"	"Ötscher-Dürrenstein"
"AU"	"BIRDLIFE_23430"	"Adelaide and Mary River Floodplains"
"AU"	"BIRDLIFE_23915"	"Adele Island"
"AU"	"BIRDLIFE_23986"	"Albatross Island and Black Pyramid Rock"
"AU"	"BIRDLIFE_23434"	"Alligator Rivers Floodplains"
"AU"	"BIRDLIFE_23876"	"Anderson Inlet"
"AU"	"BIRDLIFE_23427"	"Anson Bay, Daly and Reynolds River Floodplains"
"AU"	"BIRDLIFE_23413"	"Arafura Swamp"
"AU"	"BIRDLIFE_26714"	"Araluen-Wungong"
"AU"	"BIRDLIFE_45503"	"Arcoona Lakes"
"AU"	"BIRDLIFE_24544"	"Arnhem Plateau"
"AU"	"BIRDLIFE_23948"	"Ashmore Reef"
"AU"	"BIRDLIFE_24329"	"Atherton Tablelands"
"AU"	"BIRDLIFE_27150"	"Australian Alps"
"AU"	"BIRDLIFE_23907"	"Babel Island Group"
"AU"	"BIRDLIFE_24545"	"Barmah-Millewa"
"AU"	"BIRDLIFE_24808"	"Barrington Tops and Gloucester Tops"
"AU"	"BIRDLIFE_26474"	"Barrow Island"
"AU"	"BIRDLIFE_23916"	"Bedout Island"
"AU"	"BIRDLIFE_23926"	"Bellarine Wetlands"
"AU"	"BIRDLIFE_24809"	"Ben Lomond"
"AU"	"BIRDLIFE_26475"	"Bendigo Box-Ironbark Region"
"AU"	"BIRDLIFE_26476"	"Benger Swamp"
"AU"	"BIRDLIFE_23908"	"Betsey Island"
"AU"	"BIRDLIFE_24330"	"Billiatt"
"AU"	"BIRDLIFE_26934"	"Bindoon-Julimar"
"AU"	"BIRDLIFE_24810"	"Binya and Cocoparra"
"AU"	"BIRDLIFE_23409"	"Blue Mud Bay"
"AU"	"BIRDLIFE_23917"	"Booby Island (Kimberley)"
"AU"	"BIRDLIFE_23454"	"Boodjamulla"
"AU"	"BIRDLIFE_24333"	"Boolcoomatta, Bindarrah and Kalkaroo Stations"
"AU"	"BIRDLIFE_23455"	"Bountiful Islands"
"AU"	"BIRDLIFE_23911"	"Boxen Island and Big Black Reef"
"AU"	"BIRDLIFE_23833"	"Brisbane Water"
"AU"	"BIRDLIFE_24334"	"Broad Sound"
"AU"	"BIRDLIFE_23965"	"Brook Islands"
"AU"	"BIRDLIFE_24335"	"Bruny Island"
"AU"	"BIRDLIFE_23408"	"Buckingham Bay"
"AU"	"BIRDLIFE_23456"	"Buckley River"
"AU"	"BIRDLIFE_23834"	"Budderoo and Barren Grounds"
"AU"	"BIRDLIFE_25109"	"Bulgunnia"
"AU"	"BIRDLIFE_23835"	"Bulloo Floodplain"
"AU"	"BIRDLIFE_24337"	"Bundarra-Barraba"
"AU"	"BIRDLIFE_24811"	"Bunya Mountains and Yarraman"
"AU"	"BIRDLIFE_25146"	"Busselton Wetlands"
"AU"	"BIRDLIFE_23859"	"Cabbage Tree and Boondelbah Islands"
"AU"	"BIRDLIFE_22522"	"Cadell and Blyth Floodplains"
"AU"	"BIRDLIFE_26503"	"Calingiri"
"AU"	"BIRDLIFE_24336"	"Cape Portland"
"AU"	"BIRDLIFE_23966"	"Cape York to Cape Grenville Islands"
"AU"	"BIRDLIFE_24546"	"Capertee Valley"
"AU"	"BIRDLIFE_23967"	"Capricornia Cays"
"AU"	"BIRDLIFE_25097"	"Carnac Island (Perth)"
"AU"	"BIRDLIFE_24547"	"Carrum Wetlands"
"AU"	"BIRDLIFE_26504"	"Cataby"
"AU"	"BIRDLIFE_24548"	"Central Flinders Island"
"AU"	"BIRDLIFE_23836"	"Central NSW Mallee"
"AU"	"BIRDLIFE_23987"	"Chalky, Big Green and Badger Island Groups"
"AU"	"BIRDLIFE_23927"	"Cheetham and Altona"
"AU"	"BIRDLIFE_24383"	"Clarke Range"
"AU"	"BIRDLIFE_23864"	"Coastal Wet Tropics"
"AU"	"BIRDLIFE_25112"	"Coffin Bay"
"AU"	"BIRDLIFE_24812"	"Conondale Range"
"AU"	"BIRDLIFE_24813"	"Cooloola and Fraser Coast"
"AU"	"BIRDLIFE_26505"	"Coomallo"
"AU"	"BIRDLIFE_24445"	"Coongie Lakes"
"AU"	"BIRDLIFE_24814"	"Cooper Floodplain Below Windorah"
"AU"	"BIRDLIFE_23939"	"Coorong"
"AU"	"BIRDLIFE_23977"	"Coringa-Herald Reefs"
"AU"	"BIRDLIFE_23928"	"Corner Inlet"
"AU"	"BIRDLIFE_24385"	"Cradle Mountain"
"AU"	"BIRDLIFE_23912"	"Curtis Island"
"AU"	"BIRDLIFE_23865"	"Daintree"
"AU"	"BIRDLIFE_24384"	"Dampier Saltworks"
"AU"	"BIRDLIFE_26953"	"Devilbend Reservoir"
"AU"	"BIRDLIFE_26477"	"Diamantina Floodplain"
"AU"	"BIRDLIFE_24439"	"Diamantina and Astrebla Grasslands"
"AU"	"BIRDLIFE_25113"	"Discovery Bay to Piccaninnie Ponds"
"AU"	"BIRDLIFE_24816"	"Douglas-Apsley"
"AU"	"BIRDLIFE_24843"	"Dragon Rocks"
"AU"	"BIRDLIFE_24842"	"Dunn Rock and Lake King"
"AU"	"BIRDLIFE_26966"	"East Borden"
"AU"	"BIRDLIFE_25114"	"Eastern Flinders Island"
"AU"	"BIRDLIFE_23918"	"Eclipse Island (Albany)"
"AU"	"BIRDLIFE_23913"	"Egg Island (Bass Strait)"
"AU"	"BIRDLIFE_23951"	"Egg Islands (Huon Estuary)"
"AU"	"BIRDLIFE_25147"	"Eighty Mile Beach"
"AU"	"BIRDLIFE_26282"	"Exmouth Gulf Mangroves"
"AU"	"BIRDLIFE_25100"	"Faure and Pelican Islands (Shark Bay)"
"AU"	"BIRDLIFE_24550"	"Fitzgerald River"
"AU"	"BIRDLIFE_24817"	"Fitzroy Floodplain and Delta"
"AU"	"BIRDLIFE_23837"	"Fivebough and Tuckerbil Swamps"
