GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	OBSERVER ORCID ID	SAMPLING EVENT IDENTIFIER	OBSERVATION TYPE	PROTOCOL NAME	PROTOCOL CODE	PROJECT NAMES	PROJECT IDENTIFIERS	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	CHECKLIST COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS2947228679	2025-03-09 19:21:30.149399	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-09	18:13:00	obsr447687		S217592575	Traveling	Traveling	P22			6	0.193		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2977675869	2025-03-20 00:53:48.649523	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			University of Alabama	L38588225	P	33.2166920	-87.5499850	2025-03-19	08:30:00	obsr3031639		S219529729	Incidental	Incidental	P20						1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2984123390	2025-03-22 11:06:51.821022	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				6					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-22	09:34:00	obsr990599		S219990128	Traveling	Traveling	P22			32	5.745		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3008788894	2025-03-30 13:37:12.771958	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-30	11:49:00	obsr447687		S221879229	Traveling	Traveling	P22			12	0.322		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3002189154	2025-03-28 11:14:32.135545	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)	L40255155	P	33.0902080	-87.3957410	2025-03-28	08:43:00	obsr2940210		S221296970	Stationary	Stationary	P21			90			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2937695319	2025-03-06 18:20:09.858382	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Snow Hinton Park, Tuscaloosa US-AL 33.18816, -87.52416	L40911554	P	33.1881550	-87.5241590	2025-03-06	16:42:00	obsr3423678		S216949710	Traveling	Traveling	P22			37	1.889		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2939705290	2025-03-07 12:04:15.76603	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				4	F 	C1	F 		United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Interstate 20, Cottondale, Alabama, US (33.184, -87.348)	L40932016	P	33.1839866	-87.3481692	2025-03-07	11:02:00	obsr809222		S217055567	Incidental	Incidental	P20						1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2919890765	2025-03-01 08:45:50.54338	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)	L40255155	P	33.0902080	-87.3957410	2025-03-01	06:44:00	obsr2940210		S215997903	Stationary	Stationary	P21			60			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3011159182	2025-03-31 08:29:06.97927	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				5					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Randall Family Park and Trailhead	L17468589	H	33.2256396	-87.5266425	2025-03-29	07:04:00	obsr909517		S222038818	Traveling	Traveling	P22			135	2.076		19	1	G14348174	0	1	0		Overcast sky--Temp of 67 degrees F--Wind from NE at 3-8 mph--71% humidity--Local Tuscaloosa Birding Group (2025 Spring Migration birding trip #1)		
URN:CornellLabOfOrnithology:EBIRD:OBS2967968601	2025-03-16 17:25:04.265094	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				X					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-16	12:15:00	obsr1330942		S218955626	Traveling	Traveling	P22			95	6.437		1	1		0	1	0		very windy		
URN:CornellLabOfOrnithology:EBIRD:OBS2990659816	2025-03-24 11:26:30.834391	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Home Sweet Home 🏡	L21162548	P	33.1787410	-87.4831320	2025-03-24	10:12:00	obsr3774491		S220488070	Stationary	Stationary	P21			11			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2945977431	2025-03-09 12:24:04.290849	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-09	09:58:00	obsr1073731		S217493532	Traveling	Traveling	P22			77	11.398		2	1	G14200837	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2985779186	2025-03-30 13:04:02.906345	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				4					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Sharpes Landing	L10883707	H	33.2912000	-87.5194270	2025-03-22	18:30:00	obsr451424		S220126212	Traveling	Traveling	P22			72	0.200		2	1	G14300343	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2987218268	2025-03-24 16:40:48.59988	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125	BIRDLIFE_31408|US-AL_2619	27			Fire Tower Road	L39913834	P	33.0181620	-87.3682880	2025-03-23	06:52:00	obsr451424		S220230845	Traveling	Traveling	P22			130	10.578		2	1	G14304001	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2936904634	2025-03-06 12:44:16.523195	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-06	11:37:00	obsr447687		S216904764	Traveling	Traveling	P22			6	0.177		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2928555334	2025-03-03 18:57:09.894568	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Randall Family Park and Trailhead	L17468589	H	33.2256396	-87.5266425	2025-03-03	17:20:00	obsr3031639		S216513060	Incidental	Incidental	P20						1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2971630241	2025-03-18 14:19:24.336886	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-17	18:35:00	obsr3031639		S219153078	Incidental	Incidental	P20						1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2949519995	2025-03-10 13:38:16.443801	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			I-20 W, Vance US-AL 33.19500, -87.24305	L41068243	P	33.1949970	-87.2430540	2025-03-10	12:26:00	obsr4554844		S217722537	Incidental	Incidental	P20						2	0	G14210200	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2958639744	2025-03-13 15:22:51.518875	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Interstate 20, Vance, Alabama, US (33.189, -87.271)	L41172547	P	33.1890606	-87.2712635	2025-03-13	14:20:00	obsr212979		S218292530	Incidental	Incidental	P20						2	0		0	1	0		75 degrees, many cumulus clouds in otherwise sunny blue sky, wind NNE 3.		
URN:CornellLabOfOrnithology:EBIRD:OBS3011974762	2025-03-31 13:32:17.678873	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				5					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Randall Family Park and Trailhead	L17468589	H	33.2256396	-87.5266425	2025-03-29	07:04:00	obsr1235845		S222111974	Traveling	Traveling	P22			135	2.076		19	1	G14348174	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2949553440	2025-03-10 13:49:15.746103	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				20					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-10	11:16:00	obsr451424		S217724748	Traveling	Traveling	P22			77	12.810		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2920564695	2025-03-01 12:27:07.480057	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Palmore Park Swamp	L7240596	H	33.1763225	-87.6040750	2025-03-01	09:09:00	obsr2867602		S216058193	Traveling	Traveling	P22			75	1.850		3	1	G14144655	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2956355817	2025-03-12 18:50:14.756542	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			JMF	L7287743	P	33.2148430	-87.5676020	2025-03-12	16:38:00	obsr850449		S218153599	Traveling	Traveling	P22			71	1.426		1	1		0	1	0			Heard call; E grass area	
URN:CornellLabOfOrnithology:EBIRD:OBS2975923097	2025-03-19 10:25:26.480296	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-19	09:10:00	obsr447687		S219406460	Traveling	Traveling	P22			15	0.080		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2945483472	2025-03-09 21:36:25.027228	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Lakefield Drive, Tuscaloosa	L10510092	H	33.1559565	-87.6336990	2025-03-09	08:16:00	obsr451424		S217440258	Traveling	Traveling	P22			19	0.981		2	1	G14199452	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2990340221	2025-03-24 09:16:10.411641	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Deerlick Creek Park	L25275013	H	33.2564480	-87.4310370	2025-03-24	06:55:00	obsr151204		S220458394	Traveling	Traveling	P22			71	1.877		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2939072146	2025-03-07 07:37:18.496132	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			23rd Street Area, Tuscaloosa	L12228602	P	33.1882745	-87.5396724	2025-03-07	06:21:00	obsr451424		S217007718	Stationary	Stationary	P21			15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2952660527	2025-03-11 14:17:47.506443	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Newt Hinton Park	L41105436	P	33.1210920	-87.5374223	2025-03-11	12:59:00	obsr447687		S217916832	Traveling	Traveling	P22			17	0.676		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2958000000	2025-03-13 10:15:42.993111	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				6					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-12	07:16:00	obsr503027		S218234474	Traveling	Traveling	P22			113	5.311		2	1	G14230236	0	1	0		47-56 degrees and clear.		
URN:CornellLabOfOrnithology:EBIRD:OBS2982473886	2025-03-21 19:35:13.699745	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Munny Sokol Park	L4032522	H	33.2652452	-87.5350821	2025-03-21	17:49:00	obsr850449		S219865277	Traveling	Traveling	P22			44	2.122		2	1		0	1	0			Heard calls	
URN:CornellLabOfOrnithology:EBIRD:OBS2961087777	2025-03-14 19:57:46.221505	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				4					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-14	12:04:00	obsr1139460		S218473200	Traveling	Traveling	P22			40	4.682		2	1	G14241121	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2923665323	2025-03-02 14:19:21.615576	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Palmore Park Swamp	L7240596	H	33.1763225	-87.6040750	2025-03-02	08:44:00	obsr2615533		S216248045	Traveling	Traveling	P22			35	0.904		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2958893749	2025-03-13 17:22:18.278985	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Hwy 82 Rest Area mile marker 105	L20903421	P	33.0636876	-87.4351342	2025-03-03	13:33:00	obsr1139469		S218312466	Stationary	Stationary	P21			11			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3005120807	2025-03-29 11:30:48.147975	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-29	09:34:00	obsr53167		S221552661	Traveling	Traveling	P22			56	1.207		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2994227634	2025-03-25 13:47:08.655133	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Commerce Rd., Tuscaloosa	L5805096	H	33.2133736	-87.6421747	2025-03-25	11:59:00	obsr665305		S220735467	Traveling	Traveling	P22			41	3.219		1	1		0	1	0		Four stops, including nearby bridge over main highway.		
URN:CornellLabOfOrnithology:EBIRD:OBS2945712285	2025-03-09 10:58:28.529917	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				50					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-09	08:52:00	obsr1073731		S217465685	Traveling	Traveling	P22			62	6.818		2	1	G14199948	0	1	0		Just the fields and ponds from the highway to Benton’s bend.		
URN:CornellLabOfOrnithology:EBIRD:OBS2983847699	2025-03-22 09:28:46.670734	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)	L40255155	P	33.0902080	-87.3957410	2025-03-22	07:19:00	obsr2940210		S219957474	Stationary	Stationary	P21			68			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2962819043	2025-03-15 05:50:40.24088	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				4					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-14	12:04:00	obsr990599		S218575867	Traveling	Traveling	P22			40	4.682		2	1	G14241121	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2993475221	2025-03-25 09:44:41.384479	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Riverview Landing	L38115703	H	33.2225260	-87.5260590	2025-03-25	08:23:00	obsr2915343		S220671148	Traveling	Traveling	P22			21	0.472		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2961038823	2025-04-05 21:21:38.605701	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-14	12:13:00	obsr212979		S218471022	Traveling	Traveling	P22			21	5.102		2	1		0	1	0		86 degrees, partly cloudy, S15.		
URN:CornellLabOfOrnithology:EBIRD:OBS2943541725	2025-03-08 16:33:56.36943	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Home Sweet Home 🏡	L21162548	P	33.1787410	-87.4831320	2025-03-08	08:30:00	obsr3423678		S217313610	Stationary	Stationary	P21			60			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2984022143	2025-03-22 10:30:14.25988	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			3201 Mayberry Landing Dr, Northport US-AL 33.25574, -87.58848	L41506631	P	33.2557420	-87.5884750	2025-03-22	07:54:00	obsr909517		S219977403	Traveling	Traveling	P22			95	3.773		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3005415845	2025-03-30 20:33:58.098671	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				6					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Randall Family Park	L41817972	P	33.2249100	-87.5288470	2025-03-29	07:02:00	obsr3774491		S221584093	Traveling	Traveling	P22			153	2.973		2	1	G14343859	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3011058382	2025-03-31 07:39:41.423899	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			23rd Street Area, Tuscaloosa	L12228602	P	33.1882745	-87.5396724	2025-03-31	06:21:00	obsr451424		S222027696	Stationary	Stationary	P21			16			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2969913041	2025-03-17 09:59:10.37814	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Western Riverwalk	L41309016	P	33.2113430	-87.5767710	2025-03-16	16:19:00	obsr3774491		S219049278	Traveling	Traveling	P22			130	3.868		2	1	G14263565	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2949476122	2025-03-10 13:38:16.443801	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			I-20 W, Vance US-AL 33.19500, -87.24305	L41068243	P	33.1949970	-87.2430540	2025-03-10	12:26:00	obsr654499		S217720296	Incidental	Incidental	P20						2	0	G14210200	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2920564533	2025-03-01 12:27:05.983329	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-01	10:39:00	obsr2867602		S216058188	Traveling	Traveling	P22			47	13.160		3	1	G14144654	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2966996445	2025-03-20 17:03:02.131583	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Commerce Rd., Tuscaloosa	L5805096	H	33.2133736	-87.6421747	2025-03-16	10:41:00	obsr1073731		S218881178	Traveling	Traveling	P22			12	1.929		2	1	G14255747	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3000612455	2025-03-28 19:11:24.356877	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Arboretum/Prickett Running Park	L41145416	P	33.1948120	-87.4808940	2025-03-27	16:39:00	obsr3423678		S221187878	Traveling	Traveling	P22			65	1.946		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2987875087	2025-03-23 13:36:43.582665	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Mo’s House	L13877026	P	33.1671350	-87.2442350	2025-03-22	18:11:00	obsr2298093		S220125069	Traveling	Traveling	P22			35	0.402		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2926122327	2025-03-03 01:54:12.149899	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				5					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Robert Cardinal Park	L37928707	P	33.2222730	-87.6116160	2025-03-02	13:30:00	obsr3031639		S216382505	Incidental	Incidental	P20							0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2920142993	2025-03-01 23:25:36.561672	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				6					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-01	06:48:00	obsr451424		S216022486	Traveling	Traveling	P22			142	11.467		2	1	G14143492	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2945977475	2025-03-09 12:24:04.290849	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-09	09:58:00	obsr451424		S217493537	Traveling	Traveling	P22			77	11.398		2	1	G14200837	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2926129837	2025-03-03 01:57:57.118669	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-02	14:45:00	obsr3031639		S216382752	Incidental	Incidental	P20							0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2997651333	2025-03-26 16:57:48.423002	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Munny Sokol Park	L4032522	H	33.2652452	-87.5350821	2025-03-26	14:37:00	obsr2915343		S220974688	Traveling	Traveling	P22			80	2.229		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3005114924	2025-03-29 11:28:24.593291	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		28			Tannehill Ironworks Historical Park	L1132450	H	33.2510342	-87.0666504	2025-03-26	08:20:00	obsr556872		S221551687	Traveling	Traveling	P22			45	0.966		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2980152510	2025-03-20 23:24:45.09513	21333	species	avibase-69544B59	American Crow	Corvus brachyrhynchos				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			University of Alabama	L38588225	P	33.2166920	-87.5499850	2025-03-20	09:25:00	obsr3031639		S219706807	Incidental	Incidental	P20						1	0		0	1	0				
